Start time UTC,consumption,hour,dayofweek,month,dayofyear,is_weekend,quarter,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,rolling_mean_24,rolling_std_24,rolling_mean_168
2021-12-10 14:00:00,13049,14,4,12,344,0,4,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12726.0,13130.0,13397.0,13373.0,13490.0,13591.0,12754.708333333334,577.6416430224389,12951.934523809523
2021-12-10 15:00:00,13001,15,4,12,344,0,4,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12726.0,13130.0,13397.0,13373.0,13490.0,12734.333333333334,558.8983470353787,12950.910714285714
2021-12-10 16:00:00,12904,16,4,12,344,0,4,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12726.0,13130.0,13397.0,13373.0,12714.791666666666,543.5861580576906,12949.886904761905
2021-12-10 17:00:00,12789,17,4,12,344,0,4,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12726.0,13130.0,13397.0,12689.458333333334,524.2332686195821,12948.386904761905
2021-12-10 18:00:00,12556,18,4,12,344,0,4,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12726.0,13130.0,12665.541666666666,516.2944036418727,12946.880952380952
2021-12-10 19:00:00,12147,19,4,12,344,0,4,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12726.0,12641.416666666666,526.7678241689988,12945.755952380952
2021-12-10 20:00:00,12208,20,4,12,344,0,4,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12763.0,12618.291666666666,533.339477432934,12944.684523809523
2021-12-10 21:00:00,11946,21,4,12,344,0,4,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12541.0,12593.5,550.6369434375871,12943.529761904761
2021-12-10 22:00:00,11445,22,4,12,344,0,4,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12115.0,12565.583333333334,591.4245820321554,12942.27380952381
2021-12-10 23:00:00,11073,23,4,12,344,0,4,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,11872.0,12532.291666666666,651.591928791855,12940.904761904761
2021-12-11 00:00:00,10879,0,5,12,345,1,4,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,11689.0,12498.541666666666,715.0570654738535,12939.511904761905
2021-12-11 01:00:00,10755,1,5,12,345,1,4,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,11637.0,12461.791666666666,780.8947476350934,12937.839285714286
2021-12-11 02:00:00,10721,2,5,12,345,1,4,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,11754.0,12418.75,847.2525032998376,12935.922619047618
2021-12-11 03:00:00,10850,3,5,12,345,1,4,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12097.0,12366.791666666666,904.1668747077899,12933.892857142857
2021-12-11 04:00:00,11068,4,5,12,345,1,4,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12839.0,12293.0,935.672322799056,12931.386904761905
2021-12-11 05:00:00,11145,5,5,12,345,1,4,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,13173.0,12208.5,944.278882902532,12928.422619047618
2021-12-11 06:00:00,11441,6,5,12,345,1,4,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,13345.0,12129.166666666666,924.4178740142889,12925.261904761905
2021-12-11 07:00:00,11469,7,5,12,345,1,4,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,13187.0,12057.583333333334,905.2609960748803,12921.166666666666
2021-12-11 08:00:00,11428,8,5,12,345,1,4,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,13008.0,11991.75,890.4690630077499,12916.297619047618
2021-12-11 09:00:00,11530,9,5,12,345,1,4,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,13045.0,11928.625,865.9187537196899,12911.613095238095
2021-12-11 10:00:00,11561,10,5,12,345,1,4,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,12972.0,11869.833333333334,839.4955352014489,12906.77380952381
2021-12-11 11:00:00,11546,11,5,12,345,1,4,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,12943.0,11811.625,809.7551327407409,12902.089285714286
2021-12-11 12:00:00,11579,12,5,12,345,1,4,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,12940.0,11754.916666666666,774.1722601629228,12897.285714285714
2021-12-11 13:00:00,11848,13,5,12,345,1,4,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,13028.0,11705.75,725.7616239390015,12891.910714285714
2021-12-11 14:00:00,11990,14,5,12,345,1,4,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,13049.0,11661.625,670.6433518903679,12885.130952380952
2021-12-11 15:00:00,12063,15,5,12,345,1,4,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,13001.0,11622.541666666666,614.1467732211362,12877.690476190477
2021-12-11 16:00:00,12071,16,5,12,345,1,4,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,12904.0,11587.833333333334,559.7018357371151,12869.72619047619
2021-12-11 17:00:00,11813,17,5,12,345,1,4,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,12789.0,11547.166666666666,501.0132920796987,12860.732142857143
2021-12-11 18:00:00,11630,18,5,12,345,1,4,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,12556.0,11508.583333333334,453.3315243995812,12852.255952380952
2021-12-11 19:00:00,11244,19,5,12,345,1,4,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,12147.0,11470.958333333334,435.14969729729097,12843.744047619048
2021-12-11 20:00:00,11374,20,5,12,345,1,4,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,12208.0,11436.208333333334,406.0606057963034,12834.511904761905
2021-12-11 21:00:00,11223,21,5,12,345,1,4,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11946.0,11406.083333333334,393.2114064277337,12825.642857142857
2021-12-11 22:00:00,10851,22,5,12,345,1,4,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11445.0,11381.333333333334,409.0312698438742,12816.761904761905
2021-12-11 23:00:00,10538,23,5,12,345,1,4,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11073.0,11359.041666666666,439.9736631609991,12807.595238095239
2021-12-12 00:00:00,10288,0,6,12,346,1,4,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,10879.0,11334.416666666666,482.4936959863943,12797.994047619048
2021-12-12 01:00:00,10118,1,6,12,346,1,4,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,10755.0,11307.875,530.8501231617191,12787.732142857143
2021-12-12 02:00:00,10084,2,6,12,346,1,4,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,10721.0,11281.333333333334,575.5142627829546,12777.089285714286
2021-12-12 03:00:00,10127,3,6,12,346,1,4,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,10850.0,11251.208333333334,616.5344927877439,12765.27380952381
2021-12-12 04:00:00,10302,4,6,12,346,1,4,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11068.0,11219.291666666666,645.5743300191291,12753.315476190477
2021-12-12 05:00:00,10355,5,6,12,346,1,4,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11145.0,11186.375,669.2338132066143,12741.607142857143
2021-12-12 06:00:00,10671,6,6,12,346,1,4,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11441.0,11154.291666666666,674.9290770576595,12729.57142857143
2021-12-12 07:00:00,10735,7,6,12,346,1,4,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11469.0,11123.708333333334,676.6763068670969,12716.970238095239
2021-12-12 08:00:00,10819,8,6,12,346,1,4,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11428.0,11098.333333333334,676.1878222908354,12702.988095238095
2021-12-12 09:00:00,10909,9,6,12,346,1,4,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11530.0,11072.458333333334,670.8117068257088,12689.107142857143
2021-12-12 10:00:00,11009,10,6,12,346,1,4,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11561.0,11049.458333333334,662.747573374976,12676.19642857143
2021-12-12 11:00:00,10951,11,6,12,346,1,4,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,11546.0,11024.666666666666,654.4423226099557,12663.19642857143
2021-12-12 12:00:00,10978,12,6,12,346,1,4,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,11579.0,10999.625,643.7195455016049,12650.14880952381
2021-12-12 13:00:00,11215,13,6,12,346,1,4,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,11848.0,10973.25,619.9779975057389,12637.470238095239
2021-12-12 14:00:00,11331,14,6,12,346,1,4,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,11990.0,10945.791666666666,586.6886426425152,12623.767857142857
2021-12-12 15:00:00,11403,15,6,12,346,1,4,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,12063.0,10918.291666666666,546.1094395150611,12610.386904761905
2021-12-12 16:00:00,11374,16,6,12,346,1,4,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,12071.0,10889.25,498.61148506968266,12596.630952380952
2021-12-12 17:00:00,11374,17,6,12,346,1,4,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,11813.0,10870.958333333334,470.51068270140985,12583.380952380952
2021-12-12 18:00:00,11098,18,6,12,346,1,4,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,11630.0,10848.791666666666,445.0382474199045,12569.625
2021-12-12 19:00:00,10780,19,6,12,346,1,4,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,11244.0,10829.458333333334,437.1314576094889,12555.857142857143
2021-12-12 20:00:00,11037,20,6,12,346,1,4,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,11374.0,10815.416666666666,424.09729366345294,12542.666666666666
2021-12-12 21:00:00,10944,21,6,12,346,1,4,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,11223.0,10803.791666666666,416.189336006712,12529.202380952382
2021-12-12 22:00:00,10568,22,6,12,346,1,4,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10851.0,10792.0,418.794543380316,12515.160714285714
2021-12-12 23:00:00,10301,23,6,12,346,1,4,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10538.0,10782.125,427.74274191478565,12501.404761904761
2021-12-13 00:00:00,10068,0,0,12,347,0,4,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10288.0,10772.958333333334,440.94596722773355,12487.333333333334
2021-12-13 01:00:00,10045,1,0,12,347,0,4,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10118.0,10769.916666666666,445.88445731520045,12473.60119047619
2021-12-13 02:00:00,10130,2,0,12,347,0,4,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10084.0,10771.833333333334,442.89665755712235,12460.345238095239
2021-12-13 03:00:00,10491,3,0,12,347,0,4,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10127.0,10787.0,425.7554921904643,12448.452380952382
2021-12-13 04:00:00,11289,4,0,12,347,0,4,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10302.0,10828.125,424.5379393604703,12440.309523809523
2021-12-13 05:00:00,11748,5,0,12,347,0,4,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10355.0,10886.166666666666,451.4140745109565,12435.488095238095
2021-12-13 06:00:00,11892,6,0,12,347,0,4,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10671.0,10937.041666666666,492.9989398670805,12431.547619047618
2021-12-13 07:00:00,11888,7,0,12,347,0,4,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,10735.0,10985.083333333334,527.4306809319395,12426.815476190477
2021-12-13 08:00:00,11800,8,0,12,347,0,4,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,10819.0,11025.958333333334,551.4652008545503,12420.577380952382
2021-12-13 09:00:00,11742,9,0,12,347,0,4,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,10909.0,11060.666666666666,569.6964612589262,12413.535714285714
2021-12-13 10:00:00,11740,10,0,12,347,0,4,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11009.0,11091.125,586.1185005944287,12406.642857142857
2021-12-13 11:00:00,11701,11,0,12,347,0,4,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,10951.0,11122.375,598.1921177870382,12399.77380952381
2021-12-13 12:00:00,11752,12,0,12,347,0,4,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,10978.0,11154.625,610.8013134933101,12393.541666666666
2021-12-13 13:00:00,11875,13,0,12,347,0,4,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11215.0,11182.125,628.246165579349,12386.82142857143
2021-12-13 14:00:00,11863,14,0,12,347,0,4,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11331.0,11204.291666666666,642.9408978968011,12378.535714285714
2021-12-13 15:00:00,11761,15,0,12,347,0,4,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11403.0,11219.208333333334,651.842804414229,12369.357142857143
2021-12-13 16:00:00,11656,16,0,12,347,0,4,11761.0,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11374.0,11230.958333333334,657.2733849291121,12359.619047619048
2021-12-13 17:00:00,11612,17,0,12,347,0,4,11656.0,11761.0,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11374.0,11240.875,661.3084074639837,12350.130952380952
2021-12-13 18:00:00,11479,18,0,12,347,0,4,11612.0,11656.0,11761.0,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11098.0,11256.75,662.3017997204795,12341.160714285714
2021-12-13 19:00:00,11109,19,0,12,347,0,4,11479.0,11612.0,11656.0,11761.0,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,10780.0,11270.458333333334,655.373572802169,12331.80357142857
2021-12-13 20:00:00,11187,20,0,12,347,0,4,11109.0,11479.0,11612.0,11656.0,11761.0,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11037.0,11276.708333333334,653.7636508952054,12321.19642857143
2021-12-13 21:00:00,10936,21,0,12,347,0,4,11187.0,11109.0,11479.0,11612.0,11656.0,11761.0,11863.0,11875.0,11752.0,11701.0,11740.0,11742.0,11800.0,11888.0,11892.0,11748.0,11289.0,10491.0,10130.0,10045.0,10068.0,10301.0,10568.0,10944.0,11276.375,653.9426788135617,12309.684523809523
